date,regime_label,prob_high_tpu,prob_nonhigh,p01_entry,p10_exit,tpu_level,log_tpu_z,log_vix_z,vix
2024-12-06,High-TPU,0.9999998319136387,1.6808636121656928e-07,5.982405983120165e-05,0.001171324686380494,959.19,0.8272448898459279,-1.104076169085646,13.54
2024-12-09,High-TPU,0.9999994549308229,5.450691772188758e-07,4.0834186495275666e-05,0.0010337384545199787,979.36,0.8506195801470224,-1.296453926897693,12.77
2024-12-10,High-TPU,0.9999977124931311,2.28750686892366e-06,8.122600960805481e-05,0.0012945857590552444,1151.98,1.0329637938399574,-0.9500111692723886,14.19
2024-12-11,High-TPU,0.999979679573956,2.0320426044075404e-05,8.085338927035082e-05,0.0012926398802762813,1040.37,0.9184994741085428,-0.9523275056253473,14.18
2024-12-12,High-TPU,0.9998696394862637,0.00013036051373633593,6.09862278661063e-05,0.0011787213864180605,704.9,0.48125064481612817,-1.094383763884491,13.58
2024-12-13,High-TPU,0.9997087246260362,0.0002912753739638826,7.166028206243176e-05,0.0012425911811449401,272.15,-0.5877366543707108,-1.0131326554669413,13.92
2024-12-16,High-TPU,0.9997148472740678,0.0002851527259321822,6.804643983011503e-05,0.001221731869629122,710.89,0.4907552017142685,-1.0392005547574907,13.81
2024-12-17,High-TPU,0.9997155140163496,0.0002844859836503258,0.00010180876485711387,0.0013938606017681633,653.19,0.39567359859928647,-0.8362282285561994,14.69
2024-12-18,High-TPU,0.9997161228757401,0.00028387712425990253,0.00016851151436099663,0.001643619446423387,667.24,0.4195780418992684,-0.5823616253149956,15.87
2024-12-19,High-TPU,0.9997158464146535,0.000284153585346498,0.006218478386276976,0.005349683052493715,768.56,0.5783687108678908,1.238289065341779,27.62
2024-12-20,High-TPU,0.9998334390887291,0.00016656091127087606,0.0025580685048299315,0.003999787854850174,891.7,0.745294181910086,0.7889883590678529,24.09
2024-12-23,High-TPU,0.9997779677888983,0.0002220322111017148,0.00043589200183956215,0.0022427042297773147,786.4,0.6041435513629112,-0.10348770594090133,18.36
2024-12-24,High-TPU,0.9996793708954755,0.0003206291045244448,0.00024240817473817432,0.001851170427890271,495.67,0.0857078020591179,-0.3991590220107377,16.78
2024-12-26,High-TPU,0.9996538654166953,0.0003461345833046697,8.425966374118088e-05,0.0013102086550329103,432.25,-0.06807033903136148,-0.9315390307779751,14.27
2024-12-27,High-TPU,0.999658994825543,0.0003410051744571155,0.00010363047388191619,0.0014019706389133877,415.46,-0.11257049066778602,-0.8272935582496876,14.73
2024-12-30,High-TPU,0.9997294811492718,0.00027051885072814627,0.00017412910739363316,0.0016613424702209049,527.39,0.1553820994081013,-0.5658400418905348,15.95
2024-12-31,High-TPU,0.9999753088693054,2.4691130694684768e-05,0.00030711484127192873,0.0020000786532701036,1740.0,1.4961899025294396,-0.27994476094264104,17.4
2025-01-02,High-TPU,0.9999944117117521,5.588288247905206e-06,0.0003014055819105349,0.001987843847988413,1135.42,1.016699803599084,-0.28940008539748424,17.35
2025-01-03,High-TPU,0.9999961171413125,3.882858687475624e-06,0.00037348299964808356,0.0021322120842695246,654.27,0.39752925150008633,-0.18135637546339628,17.93
2025-01-06,High-TPU,0.9999991050810461,8.949189538843247e-07,0.00018735084972786094,0.0017015874771947532,854.59,0.6975477110233468,-0.5289674519097601,16.13
2025-01-07,High-TPU,0.9999995767456505,4.23254349422783e-07,0.0001806376016557026,0.001681401220033492,819.34,0.6502339645585777,-0.5473520238560167,16.04
2025-01-08,High-TPU,0.9999998064752835,1.9352471644278008e-07,0.00035879340596594976,0.0021044204116648473,1160.78,1.041511616478393,-0.20157627300061293,17.82
2025-01-10,High-TPU,0.9999997211195213,2.788804787144421e-07,0.000343328970712145,0.0020743220574242424,1054.69,0.9338546437170276,-0.22377718841376767,17.7
2025-01-13,High-TPU,0.9999991063438464,8.936561535535912e-07,0.0006542413983563697,0.0025611189553463023,949.3,0.8156033188198175,0.10117755175850923,19.54
2025-01-14,High-TPU,0.9999968914209386,3.108579061411968e-06,0.0005815249544415068,0.0024643434931905907,567.23,0.2371813133172366,0.04179028864924647,19.19
2025-01-15,High-TPU,0.9999993943419243,6.056580757072234e-07,0.0004930015505885517,0.0023348209607780683,1071.61,0.9517312999255719,-0.04144091786978639,18.71
2025-01-16,High-TPU,0.9999997476311588,2.523688411540097e-07,0.00018659465989481026,0.001699338260502462,1379.48,1.2353984814578203,-0.531005109637448,16.12
2025-01-17,High-TPU,0.9999984308278376,1.5691721624543866e-06,0.00022594486679409516,0.0018090794022664234,599.26,0.2988814894407451,-0.4345955630080487,16.6
2025-01-21,High-TPU,0.9999981470283598,1.8529716402114505e-06,0.00017555800945373383,0.0016657889552723903,530.53,0.16204985078131845,-0.5617225940076156,15.97
2025-01-22,High-TPU,0.9999995240681258,4.759318742263194e-07,0.00011974139936813061,0.001469830637567473,990.56,0.8633920655333169,-0.7544951065151906,15.06
2025-01-23,High-TPU,0.9999995584289347,4.4157106524807853e-07,0.00012183092068667127,0.0014781716350545661,916.26,0.7758129896104213,-0.7457796558332632,15.1
2025-01-24,High-TPU,0.9999990470868835,9.529131165113484e-07,0.00011768229648285896,0.0014615146414950421,610.14,0.3190917517011768,-0.7632337366145193,15.02
2025-01-27,High-TPU,0.9999989717954618,1.0282045381684796e-06,0.00010926208166519055,0.0014264503967619953,1052.35,0.9313597930390586,-0.800634402016058,14.85
2025-01-28,High-TPU,0.9999968796568205,3.120343179496859e-06,0.0003694271746526175,0.002124613413298499,465.09,0.01418070614741493,-0.1868585642689999,17.9
2025-01-29,High-TPU,0.9999995473987854,4.5260121458335395e-07,0.00020960362861581605,0.0017652054791941793,980.52,0.8519492072542377,-0.47242011681473856,16.41
2025-01-30,High-TPU,0.9999998917700618,1.0822993830766448e-07,0.00022241788759858484,0.0017997954003321774,1127.8,1.0091361585167613,-0.44252252217396715,16.56
2025-01-31,High-TPU,0.9999999837501662,1.6249833833105637e-08,0.00016644485382039144,0.001636999257310234,1892.76,1.590711362807875,-0.5885786999808339,15.84
2025-02-03,High-TPU,0.999999960218663,3.978133697062666e-08,0.00021127519762375118,0.001769796942577395,1216.28,1.0939721950644714,-0.4684180176834154,16.43
2025-02-04,High-TPU,0.9999999802720718,1.9727928197035798e-08,0.00047774422914876317,0.002310946581952143,2863.44,2.055717471222638,-0.05728424180288815,18.62
2025-02-05,High-TPU,0.9999999780780863,2.1921913703718273e-08,0.00028589519084878164,0.0019537975967169057,2174.73,1.746693495967808,-0.31602067182772964,17.21
2025-02-06,High-TPU,0.9999999448028344,5.5197165701879364e-08,0.00016170592420972277,0.0016216071596251457,1069.95,0.9499899773513617,-0.6031311191275613,15.77
2025-02-07,High-TPU,0.9999999626451388,3.7354861134196215e-08,0.0001444815689765973,0.0015629584017948265,1163.26,1.0439088456213275,-0.6598735081604433,15.5
2025-02-10,High-TPU,0.9999999644937227,3.550627715988428e-08,0.00022067194731609224,0.0017951628795172857,1483.18,1.3168127198977155,-0.44649318486938566,16.54
2025-02-11,High-TPU,0.99999982015476,1.798452400602067e-07,0.0001643996891381134,0.0016303932150756057,733.6,0.5260767459491641,-0.5948075605772611,15.81
2025-02-12,High-TPU,0.9999999703709744,2.9629025552653533e-08,0.00017917375735543073,0.001676932703838286,1527.48,1.3498705742413435,-0.5514514916125003,16.02
2025-02-13,High-TPU,0.9999999806700903,1.9329909627018292e-08,0.00016990132128397279,0.0016480407667463413,1533.03,1.3539443860056097,-0.5782234346161133,15.89
2025-02-14,High-TPU,0.9999999811412029,1.8858797111297997e-08,0.00012183092068667127,0.0014781716350545661,1318.04,1.1842228804652877,-0.7457796558332632,15.1
2025-02-18,High-TPU,0.9999999906473028,9.352697237522248e-09,0.00010547970288973526,0.0014101056117592347,1829.79,1.5527067874700522,-0.8183831175873069,14.77
2025-02-19,High-TPU,0.9999999446356511,5.536434894410909e-08,0.0001356027345694726,0.0015308697945313633,937.48,0.8015297838797428,-0.6918256852164971,15.35
2025-02-20,High-TPU,0.9999999451812217,5.4818778331261633e-08,0.00013105933308855893,0.0015138999783241922,977.55,0.8485417542832686,-0.7089947535733665,15.27
2025-02-21,High-TPU,0.9999999685816856,3.1418314409587154e-08,0.00015448992962261446,0.0015975750976311574,1276.15,1.1479445216265114,-0.6261302284867218,15.66
2025-02-24,High-TPU,0.9999999513523604,4.8647639600184644e-08,0.00041318998267187964,0.0022038252120235775,1481.28,1.3153728960337394,-0.13044210632855816,18.21
2025-02-25,High-TPU,0.9999999502626906,4.973730938300318e-08,0.0005412711902829833,0.0024072227065448904,1910.63,1.601266361641315,0.0056357805078533964,18.98
2025-02-26,High-TPU,0.9999999082184579,9.178154218421885e-08,0.0006306028999553413,0.0025304916071904795,1782.7,1.5234216047030609,0.08262838636092354,19.43
2025-02-27,High-TPU,0.9999993731554947,6.268445053241929e-07,0.0005639738751535019,0.002439776487331426,1296.76,1.165940024522805,0.02634418716890136,19.1
2025-02-28,High-TPU,0.9999942736107235,5.726389276545039e-06,0.0010893328465498213,0.003025623836161351,549.33,0.20116415236574323,0.35822026843286925,21.13
2025-03-03,High-TPU,0.9999988394555382,1.160544461750988e-06,0.0006741354861088635,0.0025863224933296023,986.22,0.8584599483049171,0.11627663721403103,19.63
2025-03-04,High-TPU,0.9999995472485012,4.5275149890284925e-07,0.0017776987127086931,0.0035510090505046703,1533.49,1.3542813731512835,0.6052709089067441,22.78
2025-03-05,High-TPU,0.9999995109230927,4.890769072405909e-07,0.0021829161895393395,0.003797624412781298,1538.58,1.3580034760411455,0.7089121552052933,23.51
2025-03-06,High-TPU,0.9999998461764987,1.538235011750498e-07,0.0013877242738527423,0.00327482154391959,2359.62,1.8383452010669368,0.48032342132706835,21.93
2025-03-07,High-TPU,0.9999997902547598,2.097452401075077e-07,0.0031472011795076298,0.004280372808889321,3078.26,2.1369733200419856,0.893689371467762,24.87
2025-03-10,High-TPU,0.9999998151100453,1.848899546907021e-07,0.002099682791567937,0.003749652475463068,3393.51,2.2464892200086575,0.6892874715550003,23.37
2025-03-11,High-TPU,0.999998992462333,1.0075376669981819e-06,0.006577129290851634,0.005448945674672083,1853.45,1.5671376402852466,1.2667165503571414,27.86
2025-03-12,High-TPU,0.9999995230701276,4.769298724371745e-07,0.005264783335474606,0.0050656249372735395,4615.93,2.5920514130924035,1.1539424430377518,26.92
2025-03-13,High-TPU,0.999999739542441,2.604575589889207e-07,0.0026563466325231675,0.004049412940056829,3293.12,2.212759161266279,0.8080281978290913,24.23
2025-03-14,High-TPU,0.999999645969763,3.5403023703805583e-07,0.0029783550011549813,0.004203846541097334,2249.96,1.7848924409579958,0.8658272289058957,24.66
2025-03-17,High-TPU,0.9999998527795244,1.472204755947492e-07,0.0013230841668051803,0.0032241497998787144,2450.84,1.8809498337957344,0.45626309976906965,21.77
2025-03-18,High-TPU,0.9999998815381599,1.1846184015565244e-07,0.0008971794389047236,0.0028396367756338523,1904.99,1.5979457689672332,0.2603672995591988,20.51
2025-03-19,High-TPU,0.9999998427500145,1.572499853934705e-07,0.0012956151257265643,0.0032021118678373637,1827.02,1.5510051040874093,0.4456810520375044,21.7
2025-03-20,High-TPU,0.9999999508338165,4.916618347812363e-08,0.0007369163912276727,0.002662715672509937,3038.61,2.12241131002724,0.16116199015919358,19.9
2025-03-21,High-TPU,0.999999955108361,4.4891638991051074e-08,0.0007131114672445833,0.002634284971331692,2725.53,2.0002736124514935,0.14460919454346785,19.8
2025-03-24,High-TPU,0.9999999007333391,9.926666088945755e-08,0.0005995359296905554,0.0024890405743118256,1519.67,1.3441127360891612,0.05716411801014618,19.28
2025-03-25,High-TPU,0.9999999523178003,4.768219971715713e-08,0.0003164399764276421,0.0020197369654578368,1568.74,1.3798086872247568,-0.26487261074939894,17.48
2025-03-26,High-TPU,0.9999999829657437,1.703425632457023e-08,0.0002794577879459048,0.0019393015744198305,2367.2,1.8419476830306614,-0.3274958510603988,17.15
2025-03-27,High-TPU,0.9999999591518031,4.084819688047324e-08,0.0004312690966274013,0.0022348996678477435,1810.95,1.5410816951256407,-0.10886092542224149,18.33
2025-03-28,High-TPU,0.9999998454499855,1.5455001445227273e-07,0.0004895758920876167,0.0023295043349396737,1132.1,1.0134106165666021,-0.04495506042999615,18.69
2025-03-31,High-TPU,0.999999914155197,8.584480297774471e-08,0.0012762908513106012,0.003186419271057332,2807.11,2.0334007620030827,0.4381015262298123,21.65
2025-04-01,High-TPU,0.9999991441696894,8.558303105449756e-07,0.0015384805267330142,0.0033871191172590185,1031.92,0.9093391701157143,0.5323490747824428,22.28
2025-04-02,High-TPU,0.9999998921430066,1.078569935084019e-07,0.0013230841668051803,0.0032241497998787144,2946.47,2.0878242328320242,0.45626309976906965,21.77
2025-04-03,High-TPU,0.9999998930841211,1.0691587883398897e-07,0.0012234738719314527,0.0031426961885203525,2730.68,2.0023940114111682,0.4167853616954331,21.51
2025-04-04,High-TPU,0.9999991838993308,8.16100669133668e-07,0.010660539207628267,0.006385415559920264,3198.64,2.1800620491317964,1.5120675897104956,30.02
2025-04-07,High-TPU,0.9999816755951078,1.8324404892217284e-05,0.13642717316623373,0.01524993658015902,2957.4,2.091983196953368,2.8646812329208444,45.31
2025-04-08,High-TPU,0.9999564624351253,4.353756487471507e-05,0.16669976079283264,0.016455816780803434,5457.12,2.7800900223526903,2.9836054151522933,46.98
2025-04-09,High-TPU,0.9999196980714677,8.030192853219937e-05,0.28787444052090033,0.020631952447496195,4218.35,2.4908822557565804,3.3379635452372307,52.33
2025-04-10,High-TPU,0.9999905806359952,9.419364004827849e-06,0.022058887839348666,0.00811930310180669,3152.66,2.163798503632982,1.884199708873109,33.62
2025-04-11,High-TPU,0.9999896935894912,1.0306410508783825e-05,0.0729673326899531,0.012176349104778682,4214.99,2.4899872187498793,2.513738463085428,40.72
2025-04-14,High-TPU,0.9999910698433649,8.930156635001364e-06,0.044409042247140096,0.010266041763941715,4648.75,2.600009547532735,2.2483186876083083,37.56
2025-04-15,High-TPU,0.9999961038903602,3.896109639757131e-06,0.012816269701290578,0.006784575809801209,2247.37,1.783598702888544,1.6059363604944341,30.89
2025-04-16,High-TPU,0.9999986700629871,1.329937012865701e-06,0.010891768507976648,0.006430653324485712,4694.87,2.6110982047857836,1.5229945135840792,30.12
2025-04-17,High-TPU,0.9999946003587475,5.3996412525521385e-06,0.01825853768996358,0.007625809590942137,1748.55,1.5016957393273578,1.786999487178149,32.64
2025-04-21,High-TPU,0.9999976790106694,2.320989330615283e-06,0.009840277884542014,0.006219486269256788,2284.26,1.8018866563269618,1.4713190365197264,29.65
2025-04-22,High-TPU,0.9999955297920722,4.470207927815821e-06,0.02290909431532348,0.008221994622070072,2237.88,1.7788455530273755,1.9036880399113376,33.82
2025-04-23,High-TPU,0.9999893604032996,1.0639596700477587e-05,0.011984726992617429,0.006636288765930246,1221.84,1.0990951645502451,1.5717209080031214,30.57
2025-04-24,High-TPU,0.9999987264122143,1.2735877857378536e-06,0.0075332644937900406,0.005697033369869777,2706.62,1.9924533229424586,1.335572792722361,28.45
2025-04-25,High-TPU,0.999999446489447,5.535105529758627e-07,0.004719157751213494,0.004887303355110339,3045.88,2.125095490654284,1.0985534055549426,26.47
2025-04-28,High-TPU,0.9999996253663173,3.746336827643665e-07,0.0031225975414130827,0.004269396048359079,2592.02,1.9438585858065738,0.8897235013657768,24.84
2025-04-29,High-TPU,0.9999996415211954,3.58478804583723e-07,0.0033848244579605473,0.004383537241443866,2559.79,1.9298043435486014,0.9304751389267714,25.15
2025-04-30,High-TPU,0.9999997319745905,2.6802540957207977e-07,0.0026138444548955675,0.004028105633297461,2689.68,1.9854011971802437,0.7998817730429599,24.17
2025-05-01,High-TPU,0.9999997565032079,2.4349679206772594e-07,0.0030099133236275726,0.004218367024751563,3126.73,2.154521903646322,0.8711525509477804,24.7
2025-05-02,High-TPU,0.9999997319139586,2.6808604130980447e-07,0.002931540906159392,0.004182115166637241,2865.76,2.0566271652158767,0.8578230276745128,24.6
2025-05-05,High-TPU,0.9999997414095707,2.5859042931437555e-07,0.001727496137662035,0.0035179046203383255,2372.97,1.8446822175620718,0.5908154391297835,22.68
2025-05-06,High-TPU,0.9999978807941977,2.119205802263039e-06,0.0022626814887136706,0.00384245729306231,916.94,0.7766462876991584,0.7270307159626029,23.64
2025-05-07,High-TPU,0.9999994600262129,5.399737871434813e-07,0.003057779239074334,0.00424019711024325,1932.02,1.613771420566004,0.8791243857857143,24.76
2025-05-08,High-TPU,0.999999702705602,2.972943979871599e-07,0.00220720239535677,0.0038113896502521396,2166.25,1.7423050584284387,0.7144977459776957,23.55
2025-05-09,High-TPU,0.9999998673438701,1.3265612990272363e-07,0.001630675962932147,0.0034521855605150324,2983.47,2.101841338995528,0.5617122995176653,22.48
2025-05-12,High-TPU,0.9999998223532924,1.776467075637013e-07,0.0013754050940630992,0.0032652888603169963,1936.95,1.6166339706488975,0.47582551100030307,21.9
2025-05-13,High-TPU,0.9999999668934453,3.310655467457162e-08,0.00044055677041492883,0.0022505231760252924,2754.79,2.0122678827627816,-0.09812325906669632,18.39
2025-05-14,High-TPU,0.9999999784021293,2.1597870631562838e-08,0.0004146716556032341,0.0022064059651724795,2821.81,2.0392674710089365,-0.1286382506804003,18.22
2025-05-15,High-TPU,0.9999999421773735,5.782262653721392e-08,0.00047774422914876317,0.002310946581952143,1634.77,1.4261190335545835,-0.05728424180288815,18.62
2025-05-16,High-TPU,0.9999999322969679,6.770303211914867e-08,0.0003601082897903491,0.0021069389602137766,1380.93,1.236578518802938,-0.19973295010200548,17.83
2025-05-19,High-TPU,0.9999999716929198,2.8307080243579484e-08,0.00028916066786502744,0.0019610670291033295,1833.33,1.5548777561246334,-0.3102980759302112,17.24
2025-05-20,High-TPU,0.9999999609018009,3.9098199066866215e-08,0.00040294316225234075,0.002185804645812677,1742.63,1.4978863866383327,-0.14309690098902675,18.14
2025-05-21,High-TPU,0.9999999398497343,6.01502656283345e-08,0.00039575638450464355,0.0021729806994093726,1530.47,1.3520671300819858,-0.15216597376459817,18.09
2025-05-22,High-TPU,0.9999998738496767,1.261503232751323e-07,0.0010049024388021778,0.00294687130694779,1600.26,1.402153647838756,0.3175393690100833,20.87
2025-05-23,High-TPU,0.9999999249335181,7.506648194975013e-08,0.0008336047269106051,0.002772223184866413,2312.24,1.815561649293916,0.22331290903076254,20.28
2025-05-27,High-TPU,0.9999998087063315,1.9129366852683938e-07,0.0015429832836912798,0.0033903569482151563,1773.9,1.5178632042018616,0.5338234849398255,22.29
2025-05-28,High-TPU,0.9999999341888315,6.581116853148229e-08,0.000537563651927891,0.002401819536459225,2045.39,1.6778210678293348,0.0021716547461835324,18.96
2025-05-29,High-TPU,0.9999999227522199,7.724778007587598e-08,0.0006056434762552878,0.002497301851453824,1654.72,1.4397435455606862,0.06227278394822757,19.31
2025-05-30,High-TPU,0.9999999601654898,3.983451026599612e-08,0.0005795523012927139,0.002461607403586559,2391.22,1.853287739608543,0.040077636548654455,19.18
2025-06-02,High-TPU,0.9999999805143854,1.9485614599591538e-08,0.0004694419636277446,0.002297739066804203,5053.43,2.693764832649163,-0.0661192107738116,18.57
2025-06-03,High-TPU,0.9999999680628816,3.193711842279257e-08,0.00043589200183956215,0.0022427042297773147,2145.47,1.7314782698272249,-0.10348770594090133,18.36
2025-06-04,High-TPU,0.9999999699550464,3.004495362273071e-08,0.00034206614004552864,0.0020718242105891038,1918.92,1.6061294119947735,-0.2256340536683815,17.69
2025-06-05,High-TPU,0.9999999778686971,2.2131302795781414e-08,0.0003321042510716738,0.0020518987302744086,2174.69,1.7466728359854733,-0.24052687454471278,17.61
2025-06-06,High-TPU,0.9999999734216836,2.657831647281088e-08,0.00045480535927319986,0.0022740663461895427,2320.92,1.8197703131156775,-0.08208226879832982,18.48
2025-06-09,High-TPU,0.9999999749195146,2.508048531626081e-08,0.00024146765091812193,0.001848818593554932,1788.13,1.526837718199658,-0.40111772429264425,16.77
2025-06-10,High-TPU,0.9999999729878476,2.7012152415833447e-08,0.000280522086795245,0.0019417136119319503,1898.39,1.5940474627126169,-0.32558053594898184,17.16
2025-06-11,High-TPU,0.9999998208712296,1.7912877033449053e-07,0.000258878072174702,0.0018913937953695305,847.58,0.6882960685151044,-0.3660384980637497,16.95
2025-06-12,High-TPU,0.9999999505213167,4.947868330341358e-08,0.00029135514406988957,0.001965921253051605,1482.0,1.315918730702891,-0.30648854161291894,17.26
2025-06-13,High-TPU,0.9999999620825487,3.791745134726281e-08,0.000385877326982477,0.0021550941900126343,1871.51,1.5780294698563198,-0.16490487693523773,18.02
2025-06-16,High-TPU,0.9999998290597276,1.7094027234930276e-07,0.0009893175641197782,0.002931852168289844,1433.14,1.2782625715831302,0.30965804361795934,20.82
2025-06-17,High-TPU,0.999999608872646,3.911273540006191e-07,0.0005659015852676177,0.0024424997331939048,956.98,0.8246539356735257,0.028064010804394267,19.11
2025-06-18,High-TPU,0.9999999117654443,8.82345555783575e-08,0.0012572107535836882,0.003170767316685402,2696.5,1.9882456913338313,0.4305044754913616,21.6
2025-06-20,High-TPU,0.9999999218705091,7.812949091117877e-08,0.0007968056831301828,0.0027316072081196986,2216.09,1.7678551223998502,0.20055174837751263,20.14
2025-06-23,High-TPU,0.9999998978546207,1.021453791841095e-07,0.0009290047712626143,0.0028721803753132377,2292.22,1.8057940146384224,0.27794232458215984,20.62
2025-06-24,High-TPU,0.999998859536558,1.1404634419406036e-06,0.0007201836264234014,0.0026427972607410383,736.13,0.5299438396276205,0.14958379501011954,19.83
2025-06-25,High-TPU,0.9999999678368342,3.216316576767012e-08,0.0003164399764276421,0.0020197369654578368,2588.53,1.9423451955810327,-0.26487261074939894,17.48
2025-06-26,High-TPU,0.999999975189127,2.4810873046598802e-08,0.00024053021763296517,0.0018464683414432545,1854.66,1.5678706910961797,-0.4030775949028511,16.76
2025-06-27,High-TPU,0.9999998879953826,1.120046173779248e-07,0.00022505871470705283,0.001806756031472489,914.56,0.7737270357410604,-0.4365755106308382,16.59
2025-06-30,High-TPU,0.9999999770693593,2.2930640733918424e-08,0.00020221938104557537,0.001744622007428989,1927.07,1.6108898992828131,-0.49049013292112087,16.32
2025-07-01,High-TPU,0.9999998668682647,1.331317352509644e-07,0.00023773637793687722,0.0018394270773768595,866.17,0.7126657727810803,-0.40896423066180815,16.73
2025-07-02,High-TPU,0.9999999809141,1.9085900029896823e-08,0.00024715744406015206,0.0018629533366711735,2095.08,1.7047824099429674,-0.38938298688879514,16.83
2025-07-03,High-TPU,0.9999999873284523,1.2671547691659012e-08,0.00022951907109176642,0.001818388690410276,2345.77,1.8317328378077606,-0.4266876819813076,16.64
2025-07-07,High-TPU,0.9999999686865819,3.131341803747414e-08,0.0002071172709270531,0.0017583301211501375,1369.45,1.227201754263186,-0.47843242037810985,16.38
2025-07-08,High-TPU,0.9999999773657967,2.2634203183303377e-08,0.0003548731055019693,0.002096874323827755,2044.93,1.6775684279824385,-0.20711245456409974,17.79
2025-07-09,High-TPU,0.9999999854737512,1.4526248685758888e-08,0.0002452483728056747,0.001858235425309897,2354.63,1.8359673239927201,-0.3932899112261607,16.81
2025-07-10,High-TPU,0.9999999819739758,1.802602421426499e-08,0.00017341835627025077,0.0016591215874614514,1612.73,1.4108725250580827,-0.5679007023410146,15.94
2025-07-11,High-TPU,0.9999999876578863,1.2342113603822152e-08,0.00016237583698648235,0.0016238013165998245,1809.19,1.539989529163115,-0.6010482518751853,15.78
2025-07-14,High-TPU,0.9999999861682336,1.3831766395269196e-08,0.0002087720509807302,0.0017629121150190994,1961.44,1.6307466838419198,-0.4744229958652311,16.4
2025-07-15,High-TPU,0.9999999604870615,3.951293843015173e-08,0.00028481365853858616,0.0019513776264504727,1385.92,1.240630026822653,-0.31793042078041406,17.2
2025-07-16,High-TPU,0.9999999850108168,1.498918324009194e-08,0.0003048202522686817,0.001995179965424018,2626.77,1.9588172463782296,-0.2837236262017117,17.38
2025-07-17,High-TPU,0.9999999813106311,1.8689368887701938e-08,0.000280522086795245,0.0019417136119319503,2093.87,1.7041335043648038,-0.32558053594898184,17.16
2025-07-18,High-TPU,0.9999999827983073,1.7201692822295924e-08,0.00021893762173211536,0.00179053667764041,2166.95,1.7426679614723952,-0.4504686517555639,16.52
2025-07-21,High-TPU,0.9999998747661404,1.2523385962695183e-07,0.00020960362861581605,0.0017652054791941793,1752.21,1.5040443996294428,-0.47242011681473856,16.41
2025-07-22,High-TPU,0.9999975330112703,2.466988729698567e-06,0.00023042006147497597,0.0018207199642308659,456.99,-0.005553919375025547,-0.4247136819335938,16.65
2025-07-23,High-TPU,0.9999990162475384,9.83752461579089e-07,0.00021721484754939162,0.0017859167938272305,753.02,0.5554245264032208,-0.45444893447197726,16.5
2025-07-24,High-TPU,0.9999999710240718,2.8975928245758488e-08,0.00013675918625915084,0.0015351279072695582,2124.02,1.7201918486852437,-0.6875473994810583,15.37
2025-07-25,High-TPU,0.9999999753616512,2.463834882282968e-08,0.00013792397597589431,0.0015393922854029817,1607.91,1.4075104571466672,-0.6832746771876753,15.39
2025-07-28,High-TPU,0.9999997813275205,2.186724794486531e-07,0.00011315865540343064,0.0014428950209354483,612.21,0.322896066839394,-0.7829810460213958,14.93
2025-07-29,High-TPU,0.9999999685813517,3.1418648333140704e-08,0.0001181942404092666,0.00146359129706063,1364.49,1.223126126842588,-0.7610468992754953,15.03
2025-07-30,High-TPU,0.9999999856784362,1.4321563893215348e-08,0.00017627617438134747,0.0016680145577930505,1764.53,1.5119143777499628,-0.5596658033422728,15.98
2025-07-31,High-TPU,0.9999999697819962,3.021800374142539e-08,0.00014327003566687421,0.0015586595469105281,1171.43,1.0517701734586142,-0.6641158883244949,15.48
2025-08-01,High-TPU,0.9999999883805123,1.1619487613202045e-08,0.00023681122382807597,0.0018370831530860725,2384.6,1.8501737897202903,-0.41092878855626574,16.72
2025-08-04,High-TPU,0.9999999665465892,3.345341071709107e-08,0.0008607609534285499,0.0028014283999935395,3678.27,2.336997109265484,0.23947488446337595,20.38
2025-08-05,High-TPU,0.9999994907955365,5.092044634450342e-07,0.0003211916818131998,0.0020296042694271047,800.8,0.6245254226762986,-0.2573623835239972,17.52
2025-08-06,High-TPU,0.9999995627080662,4.3729193371970785e-07,0.0003627502947427138,0.002111980836809098,850.18,0.6917363873410113,-0.19604940377384086,17.85
2025-08-07,High-TPU,0.9999997552222913,2.4477770863755714e-07,0.00024146765091812193,0.001848818593554932,849.29,0.6905599254994337,-0.40111772429264425,16.77
2025-08-08,High-TPU,0.9999999788861663,2.1113833676134186e-08,0.00022329523310570882,0.0018021140306142295,2050.98,1.6808866587576632,-0.44053898877198755,16.57
2025-08-11,High-TPU,0.9999999915403659,8.459634050917313e-09,0.00012448615744093384,0.0014886330521054587,2202.28,1.760833551053724,-0.7349177517907654,15.15
2025-08-12,High-TPU,0.999999955764624,4.42353760240854e-08,0.00019662942727543655,0.0017287009740446187,1233.27,1.1095539129264294,-0.5046136185076765,16.25
2025-08-13,High-TPU,0.9999998326663794,1.6733362065996223e-07,0.00010363047388191619,0.0014019706389133877,779.28,0.5939275419322604,-0.8272935582496876,14.73
2025-08-14,High-TPU,0.9999997717717244,2.2822827559329376e-07,9.310136529563742e-05,0.00135368416765973,676.57,0.43517543634657146,-0.8812696875509889,14.49
2025-08-15,High-TPU,0.9999998570572471,1.429427527509638e-07,0.00010830588967466205,0.0014223548430881867,790.45,0.6099134329104601,-0.805062600773362,14.83
2025-08-18,High-TPU,0.999999974367569,2.563243100065758e-08,0.00012130566862581082,0.0014760840413705811,1408.45,1.2587429270197006,-0.7479563521570533,15.09
2025-08-19,High-TPU,0.9999999744762089,2.5523791163758554e-08,0.00011615771266133007,0.0014552940468841456,1148.64,1.0297024004799271,-0.7698029950119298,14.99
